area,rooms,bathroom,parking spaces,floor,hoa,rent amount,property tax,fire insurance,total
200,3,3,2,0,650,2210,184,34,3078
60,2,1,0,0,0,1700,245,26,1971
170,6,5,1,0,0,3468,0,53,3521
298,4,6,5,0,0,8450,750,128,9328
75,3,2,1,8,705,1900,70,25,2700
480,4,6,5,0,0,15000,1572,226,16800
142,3,4,2,4,1100,4500,375,58,6033
77,3,1,2,6,900,3400,191,44,4535
15,1,1,0,1,0,1550,0,20,1570
350,3,4,3,8,2430,8000,1250,102,11780
35,1,1,0,0,0,1100,84,17,1201
350,7,4,2,0,0,8000,1250,121,9371
60,2,2,2,6,700,2200,195,28,3123
125,3,2,1,9,1000,4655,200,59,5914
68,2,2,2,8,1030,3419,236,44,4729
280,3,4,2,0,0,7000,584,106,7690
390,4,4,5,8,8500,8600,3917,109,21130
198,5,5,2,1,1500,3801,554,49,5904
330,6,4,3,0,0,13000,1156,196,14350
430,4,3,4,0,0,8500,1427,128,10060
79,3,2,2,11,1200,2600,314,33,4147
100,1,1,0,0,0,950,0,15,965
130,2,1,0,0,0,4450,584,67,5101
130,3,2,0,1,550,4800,215,61,5626
80,2,2,1,0,0,2600,417,40,3057
45,2,1,0,0,70,1450,43,22,1585
45,1,1,1,15,653,880,38,12,1583
180,4,4,2,10,1900,5500,507,70,7977
84,3,1,1,3,950,1200,147,16,2313
225,4,5,4,22,2000,9000,1192,115,12310
230,4,3,4,17,2217,6000,745,77,9039
350,2,2,2,0,0,4300,150,65,4515
45,1,1,0,0,0,1200,0,19,1219
208,4,4,3,1,2860,8000,1672,102,12630
48,2,1,1,12,405,2050,104,26,2585
360,4,5,2,7,2600,15000,1167,191,18960
74,3,2,1,4,390,1000,24,13,1427
37,1,1,1,20,530,3700,59,47,4336
260,5,5,4,20,4000,8000,2620,102,14720
60,2,1,0,2,200,1445,0,19,1664
50,2,1,0,1,54,2000,42,26,2122
220,3,4,4,10,3500,7000,1000,89,11590
375,4,4,3,0,0,6400,75,97,6572
55,2,1,1,19,608,2100,84,27,2819
35,1,1,0,1,250,1305,0,17,1572
80,1,1,0,0,0,2000,200,26,2226
700,5,8,3,0,0,12000,1000,181,13180
80,3,1,0,6,500,1000,30,13,1543
300,3,3,2,11,2600,7650,500,97,10850
420,5,3,3,0,0,4000,142,61,4203
190,3,4,4,5,3600,11000,1584,140,16320
300,4,5,4,9,4300,7000,1417,89,12810
50,1,1,0,2,450,1080,15,14,1559
45,1,1,0,1,0,1100,0,17,1117
64,2,1,1,24,592,1817,84,24,2517
140,3,4,3,8,1250,9500,775,121,11650
89,2,3,1,0,360,5700,204,73,6337
50,2,2,1,0,200,2175,234,33,2642
200,3,2,3,0,0,3950,800,60,4810
80,2,1,0,16,417,1863,0,8,2288
400,4,3,2,0,0,8000,1417,121,9538
53,2,2,1,7,450,2350,0,30,2830
63,2,1,1,0,352,1750,90,23,2215
200,2,3,1,2,2300,13000,625,165,16090
50,2,1,1,7,465,1357,0,6,1828
260,4,4,3,13,4070,15000,1500,191,20760
78,2,1,1,8,605,1468,106,19,2198
368,4,5,4,1,4210,5000,2661,64,11940
32,1,1,1,14,2000,1700,125,22,3847
83,3,2,2,11,888,7521,221,96,8726
140,3,3,2,0,0,3800,200,58,4058
155,4,5,3,14,1850,6000,625,77,8552
102,2,1,0,3,538,2000,109,26,2673
120,3,3,3,8,700,2700,167,35,3602
103,3,2,1,0,0,4200,250,64,4514
230,3,3,3,6,3200,4500,534,58,8292
340,4,3,8,0,0,13000,1167,196,14360
480,3,6,4,0,700,5400,584,82,6766
400,5,5,5,0,0,6400,2500,97,8997
58,2,1,1,3,289,950,11,13,1263
92,2,1,1,16,1760,6000,400,77,8237
151,2,2,1,8,900,2000,262,26,3188
42,1,1,1,7,743,2800,209,36,3788
170,3,2,2,0,0,4200,309,64,4573
180,4,3,2,11,1880,9000,460,115,11460
23,1,1,0,23,399,2100,42,27,2568
285,4,4,4,17,3100,15000,973,191,19260
277,3,3,0,11,2332,8500,550,108,11490
214,3,2,5,4,4226,14000,2469,178,20870
230,3,4,1,8,2500,6750,584,86,9920
200,4,4,2,9,3700,7000,850,89,11640
20,1,1,0,0,0,2460,300,37,2797
28,1,1,0,1,0,1750,0,23,1773
90,2,2,0,0,0,1750,0,27,1777
112,3,2,3,3,1251,2500,332,32,4115
224,4,5,2,0,0,3800,731,58,4589
214,4,6,4,4,2000,11000,780,140,13920
42,1,1,0,3,949,2456,0,9,3414
80,2,1,0,0,0,1400,100,22,1522
160,3,3,2,0,0,2500,192,38,2730
34,1,1,0,9,310,4600,55,59,5024
189,3,3,3,19,1000,9800,506,125,11430
30,1,1,0,4,350,3200,0,41,3591
311,4,5,6,4,5083,14000,3461,178,22720
92,3,1,0,1,150,1700,13,22,1885
48,2,1,1,3,328,1550,54,20,1952
192,3,1,0,0,0,1600,125,25,1750
145,4,3,2,8,1800,5700,292,73,7865
33,1,1,1,18,1500,3500,0,45,5045
16,1,1,0,1,0,850,59,11,920
80,2,2,1,8,1100,3452,190,44,4786
60,2,1,1,3,505,450,48,6,1009
79,3,2,2,3,995,2200,146,28,3369
193,2,4,4,7,1948,13000,1323,165,16440
300,3,3,5,0,0,5400,834,82,6316
90,3,1,1,2,1000,3000,50,39,4089
55,2,2,1,2,100,1200,39,16,1355
130,4,4,3,2,1160,3000,459,39,4658
67,3,1,1,1,351,900,40,12,1303
70,1,2,1,6,1500,2500,0,32,4032
105,3,3,2,4,1380,2720,417,35,4552
400,3,5,5,0,0,12500,0,188,12690
44,1,1,0,6,660,2800,110,36,3606
50,1,1,1,10,1436,7800,359,99,9694
70,1,1,0,0,0,1200,34,19,1253
174,3,1,2,0,0,3600,284,55,3939
84,3,2,2,7,540,2200,71,28,2839
100,2,1,1,11,1173,4000,120,51,5344
250,4,3,3,0,0,4350,250,66,4666
48,1,1,1,2,867,2300,133,30,3330
64,2,1,1,16,592,1727,84,22,2425
104,3,3,2,8,1400,4000,350,51,5801
347,4,5,4,5,3500,12000,1500,153,17150
66,2,2,1,4,1100,1868,125,24,3117
100,2,3,2,9,0,12960,0,165,13130
67,2,2,1,9,730,1970,205,25,2930
120,3,3,2,0,0,2900,375,44,3319
45,1,1,0,4,290,700,0,3,993
40,1,1,0,0,0,860,59,13,932
127,3,4,2,6,1227,3500,250,45,5022
54,2,1,1,3,286,1099,23,14,1422
78,3,2,2,3,755,2150,37,28,2970
524,4,5,3,0,0,11050,1167,167,12380
25,1,1,0,2,0,1750,0,23,1773
150,3,3,1,9,1700,13000,305,165,15170
163,3,4,3,13,2900,3000,822,39,6761
380,3,3,5,0,1300,6500,413,98,8311
55,1,2,0,1,0,1400,0,18,1418
162,2,2,1,12,1420,5000,0,64,6484
53,2,1,1,1,310,510,16,7,843
330,4,2,5,0,0,1870,400,29,2299
33,1,1,1,5,613,3700,109,47,4469
80,4,2,1,0,0,2700,0,41,2741
400,3,4,5,0,0,9500,1875,143,11520
116,3,4,2,4,1036,8000,584,102,9722
140,3,4,3,18,1100,4000,489,51,5640
210,4,4,3,0,0,4700,375,71,5146
52,2,1,0,4,0,1340,0,17,1357
25,1,1,1,4,1449,3070,700,39,5258
450,8,5,5,0,0,8000,1000,121,9121
44,1,1,0,4,410,1450,0,19,1879
50,1,1,0,0,0,700,45,11,756
56,2,2,1,7,790,3100,100,40,4030
119,2,2,0,10,1350,5150,135,66,6701
100,3,2,2,10,885,3500,221,45,4651
200,3,5,4,0,603,5500,179,83,6365
102,3,2,1,10,950,3315,75,42,4382
65,2,2,2,4,1000,5000,110,64,6174
213,4,5,4,18,3900,9900,1084,126,15010
210,3,5,5,20,2000,8000,1146,102,11250
74,2,2,2,8,870,3300,270,42,4482
178,4,5,4,27,1500,9800,96,125,11520
90,2,1,1,1,1000,3000,50,39,4089
200,3,3,2,8,2500,12000,834,153,15490
70,3,1,1,11,450,1450,62,19,1981
53,2,2,1,0,443,1900,54,25,2422
68,3,1,1,2,555,1100,50,14,1719
60,2,1,1,6,660,2800,98,36,3594
62,2,1,1,3,610,1250,50,16,1926
37,1,1,1,2,478,555,0,8,1041
50,1,1,1,14,735,1300,184,17,2236
45,1,1,2,7,695,1700,170,22,2587
50,2,2,1,3,840,3700,142,47,4729
76,3,1,2,2,900,2340,270,30,3540
71,2,2,1,0,250,1830,153,24,2257
270,4,5,2,4,4300,5500,1115,70,10990
90,2,2,2,17,1500,12200,454,155,14310
93,3,2,2,18,1000,3400,209,44,4653
140,3,4,2,2,1400,2800,517,36,4753
75,1,1,1,11,650,1500,150,20,2320
62,2,2,1,3,1140,2650,120,34,3944
65,3,2,1,6,861,2039,0,26,2926
93,3,3,2,7,1230,3750,359,48,5387
50,1,1,0,0,0,1093,0,17,1110
63,2,1,1,0,352,1750,90,23,2215
350,4,5,5,17,2400,15000,2400,191,19990
447,5,4,6,0,0,15000,0,226,15230
194,4,3,2,7,2600,2999,643,38,6280
200,4,2,4,0,0,5800,1143,88,7031
54,2,2,2,5,691,2735,109,11,3546
180,2,1,4,0,0,7000,834,106,7940
140,3,2,1,13,1141,2900,148,37,4226
127,3,2,2,9,1500,4000,505,51,6056
120,2,3,0,2,904,3300,195,42,4441
225,4,2,2,11,2150,6500,642,83,9375
87,3,2,2,9,940,2600,234,33,3807
66,1,1,2,2,577,1600,41,21,2239
120,3,3,2,0,0,8900,371,134,9405
500,3,6,0,0,0,7000,1667,106,8773
190,4,4,3,17,2263,6000,899,77,9239
65,2,2,1,4,412,1000,45,13,1470
65,2,2,1,10,913,2613,0,22,3548
258,4,5,3,4,3700,5000,1084,64,9848
70,1,2,0,2,450,2035,111,26,2622
84,2,2,0,5,550,2500,0,32,3082
50,1,1,0,0,0,880,17,14,911
220,4,4,3,1,2200,3500,1084,45,6829
56,2,2,2,17,580,2500,36,32,3148
189,3,3,0,5,1950,4100,375,52,6477
35,1,1,1,24,540,2200,140,28,2908
25,1,1,0,7,290,2000,130,26,2446
200,3,3,3,0,0,2700,0,41,2741
35,1,1,1,1,444,3486,124,45,4099
66,2,1,1,0,265,1100,34,14,1413
310,4,4,4,21,4700,14000,1751,178,20630
200,3,4,8,0,0,7000,25,106,7131
54,2,2,1,12,954,2800,192,36,3982
200,3,4,2,3,4475,9800,820,125,15220
80,2,2,1,1,420,3000,107,39,3566
79,2,1,1,3,245,1000,25,13,1283
120,3,3,3,1,1350,2100,459,27,3936
44,1,1,1,5,760,2572,91,33,3456
55,2,1,1,4,671,1100,0,14,1785
182,3,3,5,0,0,4200,250,64,4514
40,1,1,1,10,1300,4860,154,62,6376
42,1,1,0,7,398,2150,0,28,2576
20,1,1,0,0,602,1800,130,23,2555
115,3,2,1,9,1082,6300,224,80,7686
80,1,1,1,0,0,700,192,11,903
102,3,3,2,15,1100,4271,150,55,5576
120,3,3,1,5,1656,3000,189,39,4884
35,1,1,1,1,444,3486,124,45,4099
420,4,6,4,0,300,6500,417,98,7315
55,1,1,1,4,812,3200,0,41,4053
37,1,1,0,1,381,850,0,11,1242
74,3,2,2,15,612,4200,229,54,5095
50,1,1,0,2,400,2400,89,31,2920
200,3,2,3,0,0,6000,209,91,6300
1600,4,5,12,0,1,7900,5000,119,13020
133,2,3,3,0,0,3500,217,53,3770
140,3,3,2,0,0,5000,300,76,5376
35,1,1,0,16,2000,1500,309,20,3829
273,3,5,4,5,2695,10900,1057,139,14790
140,2,3,2,2,1600,4000,250,51,5901
40,1,1,1,5,512,2100,13,27,2652
72,2,1,0,1,864,1020,0,13,1897
200,3,4,3,6,1800,5058,1200,65,8123
250,2,2,8,0,0,4500,459,68,5027
120,3,2,2,0,0,4800,192,73,5065
300,3,4,3,1,3000,4000,0,51,7051
160,2,1,2,0,0,3950,125,60,4135
75,3,2,2,10,630,1800,134,13,2577
200,4,4,2,4,2600,3500,600,45,6745
300,3,2,0,0,0,8300,217,125,8642
400,4,6,1,8,3355,4000,2650,51,10060
50,1,1,0,0,0,1150,50,18,1218
46,1,1,1,5,1300,1950,0,25,3275
80,2,3,0,0,0,1700,84,26,1810
64,2,2,2,25,865,3500,0,45,4410
97,2,2,0,9,850,4550,0,33,5433
151,3,3,3,13,1900,4000,292,51,6243
240,3,4,4,0,0,4000,370,61,4431
20,1,1,0,0,602,1800,130,23,2555
998,7,10,4,0,0,15000,5000,226,20230
391,4,5,2,15,2900,10000,1999,127,15030
221,3,5,4,9,1554,10850,643,138,13190
114,1,1,1,6,987,2800,208,36,4031
83,2,1,1,1,480,1000,50,13,1543
58,2,1,1,2,332,1200,25,16,1573
400,5,4,5,0,0,13970,417,210,14590
73,3,2,1,1,791,1800,135,23,2749
135,2,2,2,2,1175,3800,255,49,5279
193,4,4,4,3,1700,9000,917,115,11730
33,1,1,0,14,300,2300,0,30,2630
125,3,3,1,9,674,2500,25,32,3231
130,4,3,1,1,1750,5400,290,69,7509
307,4,6,4,0,0,9100,1839,137,11080
17,1,1,0,1,300,2400,50,31,2781
57,2,2,1,15,520,1911,0,20,2541
227,4,4,3,5,4200,6900,1534,88,12720
49,1,1,0,3,417,583,23,8,1031
200,4,4,3,4,4235,4970,1648,63,10920
330,4,4,5,0,0,10000,750,151,10900
52,2,1,1,2,470,1598,0,6,2074
240,4,4,5,14,2400,4500,750,58,7708
73,3,2,1,10,1000,3500,0,45,4545
60,1,1,0,4,400,999,0,13,1412
39,1,1,1,1,1144,2500,301,32,3977
270,4,4,8,0,0,3200,144,49,3393
244,3,4,2,0,0,4500,535,68,5103
242,3,4,2,2,2200,5000,952,64,8216
200,5,3,2,1,1480,9000,259,115,10850
47,2,1,1,1,560,1390,0,18,1968
51,1,1,1,1,670,820,90,11,1591
44,1,1,1,7,370,650,10,9,1039
140,3,2,1,13,1300,1486,0,7,2793
120,3,3,3,18,1200,2300,0,30,3530
31,1,1,0,3,371,1900,0,25,2296
72,2,2,1,11,920,3570,0,46,4536
26,1,1,0,6,250,2300,42,30,2622
20,1,1,0,4,0,1000,84,13,1097
40,1,1,1,2,630,1623,0,6,2259
60,2,2,1,17,340,2800,56,36,3232
230,3,4,4,12,2200,6500,750,83,9533
80,2,1,0,0,0,1576,125,24,1725
30,1,1,0,0,0,1090,75,14,1179
93,3,2,2,3,900,3500,300,45,4745
280,2,4,1,11,4500,12000,700,153,17350
102,2,1,0,3,538,2000,109,26,2673
90,2,2,2,8,965,4500,36,58,5559
45,1,1,1,15,1567,5400,284,69,7320
212,4,5,6,7,2850,4500,1067,58,8475
140,4,3,2,0,0,2600,117,40,2757
95,3,2,2,1,1100,1600,209,21,2930
57,2,2,1,8,500,4150,140,53,4843
145,3,3,2,4,1500,2750,192,35,4477
55,2,1,1,2,280,1000,0,13,1293
30,1,1,1,7,1959,1790,227,23,3999
130,3,3,2,7,1400,1650,414,21,3485
230,3,3,2,0,0,2460,330,37,2827
65,2,2,2,2,835,1971,0,8,2814
86,3,2,2,10,550,2900,190,37,3677
25,1,1,0,0,0,1200,25,19,1244
110,3,1,1,4,830,1200,25,5,2060
45,2,1,0,2,350,1500,50,20,1920
132,4,2,2,5,1096,3300,164,42,4602
44,1,1,1,8,480,2200,70,28,2778
58,1,1,2,2,640,2000,0,26,2666
61,1,2,1,13,680,4000,140,51,4871
54,2,1,1,13,320,1580,69,21,1990
130,1,2,2,0,0,1750,59,27,1836
75,3,2,1,13,700,2900,125,37,3762
32,1,1,1,8,450,3250,0,42,3742
70,2,1,1,16,960,2600,0,33,3593
250,3,4,3,13,2800,6000,834,77,9711
80,2,2,1,1,2224,3500,334,45,6103
112,3,2,0,3,621,3110,95,40,3866
85,2,1,0,4,620,2190,0,28,2838
216,3,3,3,16,2328,13000,1230,165,16720
34,1,1,1,4,620,3100,45,40,3805
378,4,4,8,0,0,10000,1334,151,11490
217,3,4,1,10,2200,9000,458,115,11770
160,4,2,2,0,0,2580,0,39,2619
50,2,1,1,7,380,1100,0,14,1494
480,4,4,6,0,0,10000,1000,151,11150
23,1,1,0,23,385,2050,40,26,2501
70,1,1,0,8,430,3200,109,41,3780
52,1,2,1,3,850,4100,116,52,5118
50,1,1,1,8,780,1826,62,24,2692
48,2,1,1,7,438,1723,0,22,2183
60,1,1,0,0,0,1300,255,20,1575
40,1,1,0,0,0,780,17,12,809
215,3,3,2,1,3000,15000,834,191,19030
87,3,1,0,15,725,1300,105,17,2147
36,1,1,0,5,290,700,10,9,1009
137,3,2,1,4,1500,1800,250,23,3573
20,1,1,0,3,602,1800,130,23,2555
154,3,3,1,14,1700,6500,0,83,8283
50,1,1,1,3,392,800,320,11,1523
330,3,6,4,0,0,8500,856,128,9484
50,2,1,1,0,330,1150,0,15,1495
80,2,1,1,0,0,1900,567,29,2496
85,3,2,2,16,550,3300,150,42,4042
33,1,1,1,26,1500,2000,250,26,3776
47,1,1,0,8,473,520,13,7,1013
79,2,2,2,1,955,1100,78,14,2147
160,4,5,2,22,1200,6800,500,87,8587
250,4,4,2,0,0,5000,442,76,5518
82,2,1,0,3,497,1090,90,14,1691
40,1,1,1,5,440,2800,100,36,3376
300,3,3,8,0,0,5500,286,83,5869
20,1,1,0,1,602,1800,130,23,2555
50,1,1,1,7,700,5200,84,66,6050
110,3,2,1,2,1341,4400,259,56,6056
29,1,1,1,18,430,3500,113,45,4088
62,2,1,0,1,440,1200,38,16,1694
80,2,1,1,2,1600,3500,188,45,5333
57,2,2,2,5,834,1560,190,20,2604
137,3,2,1,6,1480,4700,293,60,6533
60,1,2,1,0,0,1500,30,23,1553
250,3,4,1,0,0,5000,292,76,5368
20,1,1,0,4,602,1800,130,23,2555
87,3,2,3,3,914,1300,265,17,2496
216,4,4,3,3,3100,8980,0,114,12190
292,4,4,3,13,1650,3750,424,48,5872
116,3,2,2,5,1726,2300,568,30,4624
43,1,1,0,4,693,2372,122,31,3218
197,3,3,2,8,1600,2500,325,32,4457
117,3,4,0,23,972,4100,342,58,5472
204,4,3,1,2,1774,6000,0,77,7851
480,5,7,5,19,6200,8500,3700,108,18510
95,3,2,2,14,1000,4500,325,58,5883
20,1,1,0,0,0,970,34,15,1019
40,1,1,1,4,915,5000,115,36,6066
110,2,2,2,12,1971,3800,480,49,6300
90,3,2,0,8,480,3000,1,39,3520
143,3,3,1,1,1700,6750,280,86,8816
160,3,2,1,0,0,4700,0,71,4771
151,4,3,3,6,2061,4000,736,51,6848
110,3,2,0,1,150,2210,125,28,2513
50,1,1,1,2,718,1600,13,21,2352
90,3,1,1,0,0,3915,0,59,3974
222,4,3,4,15,2600,6500,1000,83,10180
40,1,1,0,3,289,750,3,10,1052
82,3,2,2,6,1490,2230,145,29,3894
165,3,4,4,15,2000,10000,799,127,12930
35,1,2,1,2,335,1870,0,7,2212
365,3,4,3,15,3700,12000,1250,153,17100
160,4,4,0,9,1300,3175,787,41,5303
33,1,1,1,5,325,1550,0,20,1895
78,1,2,1,6,762,1840,50,24,2676
30,1,1,0,8,462,1694,0,6,2162
68,2,1,1,15,520,2280,9,29,2838
85,2,2,0,8,850,4900,0,63,5813
28,1,1,0,6,280,2500,22,32,2834
400,3,2,3,0,0,5500,1084,83,6667
45,2,2,0,0,0,1630,84,25,1739
233,4,3,4,0,1805,14300,952,215,17270
171,4,4,4,1,2310,10000,85,127,12520
217,4,4,3,5,2325,6600,1050,84,10060
26,1,1,0,2,410,500,13,7,930
85,2,1,0,2,259,1800,0,23,2082
44,1,1,1,13,2102,4300,477,55,6934
301,3,4,4,0,0,8000,2917,121,11040
100,3,3,2,6,1250,5500,250,70,7070
71,3,2,2,10,680,2500,50,32,3262
139,3,2,0,7,1250,8000,103,102,9455
27,1,1,0,5,1404,3500,1,45,4950
104,3,2,2,1,1040,3800,0,49,4889
70,3,2,2,3,1058,1659,44,22,2783
47,1,1,0,2,198,1490,66,19,1773
48,1,1,1,6,1000,4250,192,54,5496
47,1,1,0,2,400,1700,72,22,2194
24606,5,4,4,12,2254,8100,7859,103,18320
47,1,2,1,12,562,3100,174,40,3876
180,3,4,3,1,2125,5200,0,66,7391
213,3,3,2,1,3200,6500,475,83,10260
60,2,1,0,7,400,1350,0,18,1768
350,6,4,1,0,0,9000,742,136,9878
80,2,2,1,12,1200,10000,109,127,11440
79,2,2,2,18,800,6200,280,79,7359
170,3,2,3,0,0,5000,0,76,5076
48,1,1,0,4,490,500,17,7,1014
50,2,3,0,0,0,1740,84,27,1851
341,4,6,4,0,660,13000,608,196,14460
300,4,4,6,7,4000,5500,1180,70,10750
40,1,1,1,14,557,3000,95,39,3691
77,3,1,2,3,486,1500,49,20,2055
45,1,1,1,5,519,3550,209,45,4323
35,1,1,1,15,570,2300,77,30,2977
210,4,4,4,4,2857,11500,1480,146,15980
46,1,1,0,3,100,1600,0,21,1721
80,1,2,2,5,0,6522,0,83,6605
360,3,5,2,1,3500,15000,834,191,19530
225,3,3,2,5,2560,10800,670,137,14170
60,1,1,1,5,750,1250,80,16,2096
69,2,2,1,3,810,1400,18,18,2246
137,3,3,1,9,1247,5500,303,70,7120
129,4,2,3,2,1100,5500,520,70,7190
125,2,1,0,4,778,850,120,11,1759
57,2,1,1,5,650,2576,0,10,3236
90,1,1,1,7,1750,1680,100,22,3552
100,3,2,1,0,0,2400,227,37,2664
53,2,2,1,10,1940,2400,389,31,4760
160,4,4,2,3,2700,7000,275,89,10060
150,3,2,1,5,1300,5800,221,74,7395
81,2,1,1,4,1121,3910,340,50,5421
250,3,4,3,0,0,2830,600,43,3473
141,4,3,1,5,1200,4320,550,55,6125
60,2,1,0,6,450,1600,0,21,2071
100,3,2,1,0,0,1700,30,26,1756
105,3,1,0,1,0,3700,667,47,4414
248,3,4,4,9,4094,5500,146,70,9810
128,4,2,1,7,900,3400,59,44,4403
56,2,1,0,3,250,1800,41,23,2114
110,3,3,2,0,560,3200,88,49,3897
300,4,2,3,0,0,7182,709,108,7999
65,2,2,2,3,647,1900,95,25,2667
300,5,5,4,0,0,6500,525,98,7123
57,2,1,1,3,419,500,14,7,940
178,3,2,1,0,0,3500,130,53,3683
50,1,2,1,6,580,3500,115,45,4240
102,3,2,2,0,0,1600,0,25,1625
300,4,4,2,14,3300,15000,1071,191,19560
123,3,1,1,6,2000,3800,348,49,6197
61,2,2,1,5,650,2300,21,30,3001
62,1,1,1,0,0,1300,9,20,1329
148,3,3,3,13,2064,4348,542,31,6985
55,2,1,2,1,460,1500,0,20,1980
49,1,1,1,18,584,3205,21,41,3851
85,2,2,2,7,900,7200,417,92,8609
67,2,1,0,0,0,880,41,14,935
72,3,2,1,11,800,3010,0,39,3849
140,3,2,1,0,0,3825,0,58,3883
50,1,1,1,11,1140,5156,117,66,6479
178,2,4,3,2,2580,6000,70,77,8727
310,5,6,5,5,6900,10000,1834,127,18860
124,3,3,2,1,2340,6000,442,77,8859
88,2,1,1,4,750,2231,0,11,3087
330,2,3,2,0,0,2800,732,43,3575
23,1,1,0,25,393,2100,59,27,2579
114,3,4,3,3,1726,5200,659,66,7651
700,5,7,5,0,0,14500,6799,218,21520
45,2,2,0,0,0,1650,84,25,1759
48,2,1,1,5,462,1700,0,22,2184
59,2,1,1,4,374,1535,0,7,1916
200,4,3,2,5,1800,2000,192,26,4018
48,1,1,2,16,2260,6220,262,79,8821
182,4,4,2,10,2965,6000,605,77,9647
150,3,2,1,7,1843,6715,340,86,8984
720,4,5,4,0,0,12000,3200,181,15380
150,3,2,1,1,1600,3600,310,46,5556
260,5,3,0,0,0,5500,600,83,6183
154,2,2,1,0,0,1300,109,20,1429
260,3,5,3,3,4400,4500,134,58,9092
50,1,1,1,2,718,1600,13,21,2352
270,4,4,4,0,0,8840,667,133,9640
78,2,1,0,1,280,1606,0,21,1907
65,2,1,1,7,700,2400,18,31,3149
500,6,5,8,0,0,8000,625,121,8746
77,3,1,2,10,953,3500,230,45,4728
340,4,5,0,0,800,4000,334,61,5195
205,3,3,3,0,0,5525,575,84,6184
29,1,1,1,10,1500,3050,200,39,4789
440,4,3,2,3,4200,8000,1702,102,14000
65,2,1,1,5,796,3200,114,41,4151
69,2,2,2,3,900,3000,167,39,4106
30,1,1,0,0,0,1200,0,19,1219
140,3,5,1,8,1480,4400,334,56,6270
300,4,7,4,1,3000,9800,1405,125,14330
203,3,2,0,11,1800,4500,500,58,6858
334,3,3,8,0,0,8600,209,130,8939
315,4,5,4,14,2100,5100,1409,65,8674
999,5,7,4,0,100,15000,459,226,15790
45,1,1,0,2,160,620,15,8,803
384,3,3,4,0,0,11400,1142,172,12710
180,3,3,0,0,0,13000,715,196,13910
300,3,2,1,1,1785,2900,377,37,5099
110,3,2,0,1,478,2200,0,9,2687
300,4,4,4,4,4000,1400,834,18,6252
240,4,5,6,14,2048,10000,0,127,12180
125,3,3,3,1,2076,5000,1165,64,8305
450,4,5,2,0,0,15000,1400,226,16630
215,4,4,2,10,1950,6000,834,77,8861
60,2,2,0,0,0,1300,0,20,1320
40,1,1,0,2,1200,3000,225,39,4464
65,2,1,1,8,708,1600,0,21,2329
360,4,4,4,5,5767,9000,2507,115,17390
80,2,2,0,0,0,2000,134,31,2165
100,3,2,2,0,0,1600,150,25,1775
200,4,3,3,18,3000,13000,100,165,16270
800,4,2,6,0,0,15000,1667,226,16890
85,2,1,1,1,500,2300,97,30,2927
500,7,4,3,0,0,14000,785,211,15000
110,3,2,1,10,1000,4500,0,58,5558
75,2,1,1,14,1200,2380,196,31,3807
144,3,3,1,9,1900,8000,39,102,10040
340,4,5,5,16,5200,12000,3400,153,20750
55,2,1,1,0,0,1200,122,19,1341
120,1,2,1,0,0,1112,0,17,1129
62,1,2,1,4,2400,12000,350,153,14900
253,3,3,4,3,3172,4500,1125,58,8855
50,2,1,0,0,0,1115,42,15,1172
106,3,2,0,6,1139,2430,0,31,3600
50,2,1,1,3,330,900,0,12,1242
95,3,2,2,10,900,7000,142,89,8131
240,3,4,3,0,0,6000,325,91,6416
130,3,3,2,4,1412,6500,470,83,8465
41,3,2,1,1,0,6500,0,83,6583
110,3,3,2,0,560,3700,88,56,4404
720,4,6,5,0,0,12750,2613,192,15560
270,4,5,3,19,2500,9753,1500,124,13880
23,1,1,0,0,0,990,0,13,1003
70,2,2,2,3,700,1800,59,23,2582
200,4,3,3,6,2600,5000,1212,64,8876
160,3,2,2,3,1100,2250,0,29,3379
35,1,1,0,0,0,1100,30,14,1144
54,1,2,0,7,390,3500,0,45,3935
40,1,1,0,1,0,1000,56,13,1069
450,4,6,4,0,0,10000,750,127,10880
250,3,4,4,18,2200,3300,852,42,6394
170,4,4,3,11,2500,2499,870,32,5901
225,4,5,4,10,1600,7106,0,91,8797
40,1,1,0,1,0,1000,56,13,1069
77,3,2,2,14,830,6200,205,79,7314
120,4,2,2,0,0,5000,150,76,5226
28,1,1,0,1,300,2100,18,27,2445
500,5,4,6,0,0,13000,250,196,13450
50,2,1,1,2,600,1180,50,15,1845
280,4,4,8,0,0,7320,688,111,8119
80,2,2,1,15,4127,7650,678,97,12550
620,4,6,4,1,8133,15000,4520,191,27840
212,3,3,3,9,4000,9000,1084,115,14200
92,3,2,1,3,1500,2000,195,26,3721
150,3,4,3,6,3500,10740,67,137,14440
80,3,4,1,0,0,3000,0,46,3046
400,5,4,3,0,0,4500,250,68,4818
20,1,1,0,0,602,1800,130,23,2555
53,1,1,0,3,170,1680,68,22,1940
350,4,3,4,10,1600,7500,959,96,10160
35,1,1,0,4,320,1800,0,23,2143
50,1,1,0,0,0,1400,1,22,1423
134,3,3,1,4,1200,3500,200,45,4945
148,3,2,0,14,610,1700,102,22,2434
86,2,1,1,5,995,2500,0,32,3527
163,2,3,2,18,1464,8000,470,102,10040
300,3,4,3,18,3500,9900,834,126,14360
94,3,2,1,1,780,1700,42,22,2544
34,1,1,1,4,550,3800,109,49,4508
50,2,1,1,7,1347,2400,109,31,3887
200,3,2,3,0,0,3600,251,55,3906
600,4,5,6,0,0,12000,9500,181,21680
