payment_type,payment_installments,payment_value
credit_card,1,29.69
boleto,1,35.38
boleto,1,85.81
credit_card,5,125.42
boleto,1,47.84
credit_card,10,544.41
boleto,1,36.35
credit_card,5,317.24
credit_card,10,119.2
credit_card,1,244.95
credit_card,1,198.26
credit_card,8,102.03
credit_card,1,446.2
credit_card,7,71.56
credit_card,3,169.32
credit_card,1,72.95
credit_card,1,118.65
credit_card,3,157.26
boleto,1,29.62
credit_card,8,117.75
credit_card,8,80.11
boleto,1,113.44
credit_card,1,102.85
credit_card,3,136.6
credit_card,1,110.0
credit_card,2,195.86
voucher,1,100.0
credit_card,2,98.89
voucher,1,13.98
boleto,1,36.68
credit_card,1,57.29
debit_card,1,96.65
credit_card,1,79.98
credit_card,1,25.1
credit_card,4,46.84
credit_card,2,100.9
credit_card,7,107.2
credit_card,2,86.64
credit_card,2,115.17
credit_card,3,57.29
credit_card,1,60.1
credit_card,5,55.61
voucher,1,0.01
credit_card,3,86.66
credit_card,2,83.41
credit_card,4,49.59
credit_card,3,70.93
voucher,1,16.84
credit_card,7,210.47
boleto,1,34.51
credit_card,4,116.94
credit_card,2,115.44
credit_card,4,41.84
credit_card,10,228.79
credit_card,1,75.98
credit_card,6,61.58
credit_card,1,138.29
credit_card,4,319.37
credit_card,8,236.97
credit_card,4,40.66
credit_card,2,50.32
credit_card,2,167.99
boleto,1,147.15
credit_card,8,132.56
boleto,1,79.81
credit_card,1,30.27
voucher,1,62.59
credit_card,3,190.48
voucher,1,54.13
boleto,1,65.52
credit_card,5,276.47
credit_card,10,116.04
boleto,1,63.67
voucher,1,4.35
credit_card,2,78.83
credit_card,1,415.96
credit_card,5,178.49
boleto,1,96.42
boleto,1,233.99
credit_card,1,63.2
credit_card,1,5.46
credit_card,1,185.06
credit_card,2,99.15
credit_card,6,730.4
credit_card,2,105.7
credit_card,2,116.24
credit_card,1,64.77
credit_card,3,167.09
boleto,1,57.23
credit_card,6,148.15
credit_card,3,116.94
voucher,1,70.52
voucher,1,6.34
credit_card,1,176.23
credit_card,6,265.39
credit_card,3,32.7
boleto,1,25.78
credit_card,1,62.91
credit_card,3,238.69
credit_card,2,218.21
credit_card,1,67.41
boleto,1,124.85
boleto,1,55.31
boleto,1,38.29
credit_card,1,107.85
boleto,1,631.59
credit_card,8,1690.95
credit_card,4,142.65
credit_card,1,96.97
voucher,1,60.0
credit_card,2,48.54
credit_card,5,250.55
credit_card,2,25.86
credit_card,2,142.76
credit_card,2,64.51
boleto,1,106.16
credit_card,1,81.88
credit_card,1,110.32
boleto,1,97.99
credit_card,10,116.94
credit_card,8,484.25
boleto,1,73.06
credit_card,4,80.84
voucher,1,21.66
credit_card,1,55.0
credit_card,1,47.29
credit_card,1,75.15
credit_card,6,481.24
credit_card,8,114.77
credit_card,2,130.69
credit_card,1,28.95
credit_card,10,137.24
debit_card,1,416.96
credit_card,4,46.82
credit_card,5,105.06
boleto,1,38.28
boleto,1,186.05
boleto,1,42.46
boleto,1,113.41
boleto,1,151.8
credit_card,2,58.77
credit_card,1,3.92
voucher,1,12.82
credit_card,3,33.0
credit_card,6,181.6
voucher,1,30.36
credit_card,3,238.59
credit_card,9,109.41
boleto,1,196.98
credit_card,1,35.09
boleto,1,202.66
credit_card,5,54.14
voucher,1,20.0
credit_card,1,21.1
credit_card,4,100.86
credit_card,6,66.59
credit_card,1,34.24
credit_card,5,57.25
credit_card,1,58.22
credit_card,10,1915.53
credit_card,1,69.69
boleto,1,27.95
credit_card,6,64.75
credit_card,8,108.0
credit_card,2,290.42
credit_card,1,126.54
voucher,1,53.9
credit_card,3,68.05
credit_card,4,127.22
boleto,1,41.35
boleto,1,26.69
voucher,1,3.05
credit_card,1,36.36
credit_card,1,99.52
credit_card,10,509.81
credit_card,1,44.09
credit_card,10,204.34
credit_card,5,69.37
credit_card,4,42.68
credit_card,4,128.08
credit_card,5,513.46
boleto,1,59.09
credit_card,3,78.19
credit_card,10,193.84
credit_card,1,38.42
credit_card,6,66.6
voucher,1,25.0
boleto,1,626.48
credit_card,2,134.0
credit_card,1,104.76
credit_card,9,131.97
credit_card,2,63.1
credit_card,1,43.38
credit_card,1,50.84
credit_card,1,69.62
credit_card,1,103.55
credit_card,6,64.23
credit_card,1,52.46
boleto,1,98.79
credit_card,4,44.1
credit_card,5,190.86
boleto,1,128.88
voucher,1,41.15
credit_card,10,146.91
credit_card,3,47.05
credit_card,1,97.2
boleto,1,328.76
credit_card,1,48.41
credit_card,2,51.48
credit_card,5,241.33
credit_card,3,38.0
boleto,1,175.3
credit_card,1,177.14
credit_card,1,110.55
credit_card,1,142.28
credit_card,10,868.19
credit_card,8,166.44
credit_card,3,90.17
credit_card,1,297.88
boleto,1,212.05
credit_card,2,152.88
credit_card,1,30.78
voucher,1,100.0
credit_card,2,60.28
credit_card,2,113.03
credit_card,3,111.6
credit_card,4,41.79
voucher,1,594.98
credit_card,3,64.77
credit_card,8,108.26
boleto,1,53.37
boleto,1,64.1
credit_card,1,66.13
credit_card,3,36.05
boleto,1,77.57
credit_card,4,48.47
credit_card,6,104.76
voucher,1,209.69
credit_card,4,105.38
boleto,1,63.7
credit_card,1,37.77
boleto,1,55.7
boleto,1,99.74
credit_card,1,41.7
credit_card,2,143.49
credit_card,12,1125.9
boleto,1,69.9
credit_card,8,193.38
boleto,1,22.46
boleto,1,81.26
credit_card,2,33.75
credit_card,4,213.9
credit_card,1,38.95
credit_card,3,571.73
credit_card,3,230.65
credit_card,6,78.86
credit_card,3,37.69
credit_card,2,45.61
credit_card,4,292.58
credit_card,2,21.77
credit_card,5,251.57
boleto,1,178.06
credit_card,6,67.88
credit_card,2,60.42
credit_card,5,50.2
credit_card,3,93.65
credit_card,5,247.5
boleto,1,39.62
credit_card,2,99.14
boleto,1,238.69
credit_card,2,32.69
boleto,1,58.59
credit_card,1,63.6
boleto,1,131.07
credit_card,1,25.5
boleto,1,76.78
boleto,1,189.48
credit_card,4,48.3
boleto,1,83.33
credit_card,2,80.48
voucher,1,69.48
credit_card,1,86.54
credit_card,1,158.64
credit_card,3,151.61
credit_card,1,45.31
credit_card,6,117.45
credit_card,1,65.0
credit_card,3,148.06
credit_card,3,182.81
credit_card,3,60.3
voucher,1,9.76
credit_card,2,139.8
credit_card,10,554.4
boleto,1,65.33
credit_card,10,167.29
credit_card,3,91.92
credit_card,8,334.89
credit_card,3,86.86
boleto,1,56.39
credit_card,10,747.25
boleto,1,94.56
boleto,1,300.02
boleto,1,27.88
credit_card,9,231.67
credit_card,1,96.8
credit_card,10,183.22
credit_card,3,114.33
credit_card,2,168.28
voucher,1,2.8
credit_card,2,186.7
credit_card,2,203.06
credit_card,3,164.32
credit_card,2,107.78
credit_card,10,226.14
voucher,1,1.99
credit_card,1,120.09
credit_card,2,29.33
credit_card,5,282.46
credit_card,5,84.05
boleto,1,348.84
boleto,1,123.97
credit_card,3,155.0
credit_card,6,62.65
credit_card,1,119.36
voucher,1,20.0
debit_card,1,73.53
credit_card,3,45.96
credit_card,10,258.9
credit_card,1,30.0
voucher,1,100.0
credit_card,2,108.51
credit_card,2,72.17
credit_card,1,83.41
debit_card,1,94.65
credit_card,6,323.72
credit_card,1,0.01
credit_card,1,61.19
credit_card,4,55.93
boleto,1,135.59
credit_card,5,94.74
credit_card,7,153.61
credit_card,1,95.67
credit_card,1,126.66
credit_card,2,85.54
credit_card,1,48.58
credit_card,6,147.28
credit_card,6,508.02
credit_card,1,114.44
debit_card,1,137.6
voucher,1,58.59
boleto,1,248.28
credit_card,8,265.49
credit_card,1,46.76
credit_card,9,99.7
debit_card,1,33.0
voucher,1,45.77
credit_card,2,313.67
credit_card,6,99.65
credit_card,5,57.04
credit_card,3,74.16
credit_card,10,146.98
credit_card,3,90.19
credit_card,10,243.29
credit_card,3,77.57
credit_card,3,369.28
credit_card,1,39.5
credit_card,2,113.62
credit_card,3,188.06
credit_card,2,87.55
credit_card,2,193.45
boleto,1,125.25
credit_card,5,72.64
boleto,1,57.97
credit_card,6,212.83
credit_card,1,136.6
credit_card,1,95.7
credit_card,7,166.7
credit_card,2,68.31
debit_card,1,68.43
voucher,1,18.92
boleto,1,32.0
boleto,1,27.39
credit_card,2,42.01
boleto,1,47.03
voucher,1,9.54
credit_card,1,236.2
credit_card,5,170.98
credit_card,2,192.66
credit_card,4,46.69
boleto,1,89.63
boleto,1,58.22
boleto,1,38.01
boleto,1,392.89
boleto,1,106.38
boleto,1,134.38
credit_card,5,213.3
credit_card,1,209.34
credit_card,1,316.76
voucher,1,28.03
voucher,1,68.86
credit_card,3,48.18
credit_card,4,239.01
credit_card,10,445.64
credit_card,2,114.2
credit_card,3,175.99
debit_card,1,71.38
credit_card,2,110.02
credit_card,2,106.95
credit_card,2,29.38
credit_card,1,176.36
voucher,1,78.76
credit_card,2,133.91
boleto,1,150.89
credit_card,3,152.03
credit_card,5,143.83
credit_card,1,96.27
credit_card,2,108.07
boleto,1,178.82
credit_card,1,1.12
credit_card,3,111.69
credit_card,10,309.57
credit_card,1,145.95
credit_card,3,111.18
credit_card,7,78.42
credit_card,7,385.16
credit_card,8,340.47
credit_card,2,88.84
boleto,1,45.64
voucher,1,48.94
credit_card,1,64.07
credit_card,3,148.79
boleto,1,232.54
credit_card,3,66.6
credit_card,5,62.01
debit_card,1,260.5
voucher,1,11.89
boleto,1,49.38
credit_card,6,67.0
credit_card,5,800.72
boleto,1,31.75
voucher,1,3.49
credit_card,4,239.35
boleto,1,83.32
voucher,1,8.06
voucher,1,78.65
credit_card,2,166.98
credit_card,5,51.69
credit_card,3,137.97
credit_card,3,215.54
credit_card,1,96.71
voucher,1,7.92
credit_card,2,140.56
boleto,1,115.36
boleto,1,381.59
boleto,1,73.34
credit_card,9,90.71
boleto,1,248.1
credit_card,1,176.78
credit_card,1,31.77
credit_card,1,69.77
credit_card,5,55.79
credit_card,1,233.75
voucher,1,71.14
credit_card,2,179.76
credit_card,1,29.47
credit_card,8,560.41
credit_card,2,117.94
credit_card,2,251.09
credit_card,3,150.18
credit_card,2,53.4
credit_card,7,75.65
boleto,1,79.52
credit_card,4,58.05
credit_card,1,117.18
boleto,1,254.78
voucher,1,29.76
boleto,1,93.3
credit_card,4,109.87
credit_card,5,95.21
voucher,1,15.48
boleto,1,75.53
credit_card,9,150.05
credit_card,4,66.01
credit_card,1,76.45
credit_card,13,135.17
boleto,1,168.2
boleto,1,72.18
boleto,1,39.22
credit_card,1,138.16
credit_card,6,62.25
boleto,1,55.04
credit_card,2,190.01
boleto,1,34.09
boleto,1,192.56
credit_card,3,108.51
credit_card,2,389.0
boleto,1,106.87
credit_card,3,851.61
credit_card,2,104.61
credit_card,10,228.86
credit_card,1,87.5
boleto,1,88.2
boleto,1,181.55
voucher,1,86.9
credit_card,2,184.36
credit_card,2,157.3
credit_card,1,37.78
credit_card,1,164.63
credit_card,2,185.86
credit_card,1,82.98
boleto,1,35.14
credit_card,2,85.49
credit_card,2,138.6
credit_card,5,55.0
credit_card,1,353.9
credit_card,3,164.92
credit_card,1,42.47
credit_card,1,25.75
credit_card,1,472.41
boleto,1,62.33
credit_card,2,76.88
credit_card,8,301.34
boleto,1,44.1
credit_card,4,423.27
credit_card,3,125.87
credit_card,1,97.52
credit_card,1,103.7
credit_card,1,47.13
credit_card,7,79.53
credit_card,1,35.19
credit_card,1,40.27
credit_card,1,44.0
credit_card,2,113.24
credit_card,2,129.64
credit_card,1,111.02
credit_card,3,426.08
credit_card,2,52.26
credit_card,1,61.58
credit_card,8,103.37
credit_card,1,79.34
credit_card,3,121.72
credit_card,1,52.43
credit_card,1,113.01
boleto,1,28.03
credit_card,2,47.74
credit_card,2,38.14
credit_card,8,426.7
boleto,1,70.15
credit_card,3,76.79
credit_card,1,60.42
credit_card,1,62.9
credit_card,1,49.59
credit_card,5,56.4
credit_card,1,26.29
credit_card,2,35.46
boleto,1,187.94
debit_card,1,30.83
credit_card,1,99.44
credit_card,6,143.76
credit_card,2,142.67
boleto,1,96.8
credit_card,2,57.68
boleto,1,44.71
credit_card,7,75.65
credit_card,1,93.4
credit_card,1,116.22
credit_card,7,192.55
credit_card,8,821.35
credit_card,7,1759.26
boleto,1,132.38
credit_card,1,15.38
credit_card,5,109.45
credit_card,3,90.18
credit_card,10,321.34
credit_card,4,286.24
credit_card,2,113.48
credit_card,4,135.49
credit_card,1,37.77
credit_card,6,614.77
boleto,1,51.66
credit_card,7,314.64
boleto,1,33.88
debit_card,1,210.42
boleto,1,110.83
credit_card,10,128.65
credit_card,1,48.22
boleto,1,31.34
credit_card,1,31.75
boleto,1,139.09
debit_card,1,116.94
credit_card,1,88.62
credit_card,5,223.91
credit_card,6,160.51
credit_card,2,22.77
credit_card,4,375.53
credit_card,2,56.85
credit_card,2,169.23
boleto,1,357.62
credit_card,8,215.14
credit_card,10,528.41
debit_card,1,105.37
credit_card,7,143.38
credit_card,1,60.0
voucher,1,6.0
credit_card,1,140.88
credit_card,2,94.74
credit_card,1,49.27
credit_card,5,141.5
credit_card,5,150.3
credit_card,6,60.86
credit_card,1,45.45
credit_card,2,42.51
credit_card,4,62.65
credit_card,5,113.48
credit_card,10,205.5
credit_card,1,86.1
credit_card,1,63.09
credit_card,3,40.0
boleto,1,139.71
credit_card,4,549.78
credit_card,3,151.84
voucher,1,50.0
credit_card,8,114.16
credit_card,3,188.73
credit_card,1,552.73
credit_card,1,1.1
credit_card,1,128.99
credit_card,5,168.23
boleto,1,70.89
credit_card,3,107.24
credit_card,10,298.17
boleto,1,64.66
boleto,1,56.0
credit_card,1,35.73
credit_card,1,30.1
credit_card,2,204.13
credit_card,4,78.99
credit_card,5,563.16
boleto,1,157.21
voucher,1,15.21
boleto,1,202.27
boleto,1,190.37
boleto,1,66.05
credit_card,7,78.08
voucher,1,19.48
credit_card,2,334.68
credit_card,3,157.41
credit_card,2,57.29
credit_card,1,58.59
credit_card,3,148.12
boleto,1,22.77
boleto,1,230.49
boleto,1,94.3
credit_card,1,215.14
credit_card,1,162.24
credit_card,10,155.14
voucher,1,28.67
credit_card,1,75.85
credit_card,1,22.38
boleto,1,192.52
credit_card,2,329.98
credit_card,1,46.16
credit_card,4,47.13
voucher,1,37.62
credit_card,1,66.01
credit_card,2,111.03
credit_card,1,42.77
credit_card,1,89.27
credit_card,1,32.77
credit_card,2,21.75
debit_card,1,76.95
boleto,1,116.94
credit_card,3,106.19
credit_card,2,64.34
credit_card,5,410.36
credit_card,1,197.31
credit_card,8,1223.06
credit_card,10,172.24
boleto,1,96.31
voucher,1,12.44
credit_card,5,71.04
credit_card,5,141.62
credit_card,1,65.09
credit_card,4,43.09
credit_card,1,20.75
credit_card,1,79.95
credit_card,8,308.27
credit_card,2,34.1
credit_card,1,271.83
credit_card,1,231.26
boleto,1,117.77
credit_card,3,111.89
credit_card,7,153.99
credit_card,8,100.82
credit_card,4,40.92
voucher,1,50.0
credit_card,6,133.17
credit_card,1,20.3
boleto,1,96.01
boleto,1,36.09
boleto,1,146.68
boleto,1,220.08
boleto,1,32.06
boleto,1,322.89
credit_card,6,777.87
credit_card,5,59.68
debit_card,1,66.78
credit_card,5,55.09
credit_card,1,389.9
credit_card,5,304.77
credit_card,6,90.87
credit_card,3,75.85
credit_card,1,25.82
credit_card,1,117.9
boleto,1,92.57
boleto,1,92.34
credit_card,3,37.53
boleto,1,58.36
credit_card,1,86.02
credit_card,10,188.85
boleto,1,90.75
voucher,1,22.94
credit_card,1,37.13
boleto,1,108.01
credit_card,3,54.51
boleto,1,138.74
credit_card,2,429.52
credit_card,8,144.57
boleto,1,187.96
boleto,1,43.1
credit_card,2,491.26
credit_card,8,278.47
credit_card,1,94.26
credit_card,4,49.02
credit_card,7,72.18
credit_card,3,94.3
credit_card,2,49.33
credit_card,8,430.62
credit_card,2,120.44
credit_card,3,169.14
credit_card,1,60.26
credit_card,1,52.38
credit_card,5,253.26
boleto,1,632.5
credit_card,1,32.37
boleto,1,220.71
boleto,1,57.99
credit_card,1,136.0
credit_card,1,33.72
credit_card,3,209.2
credit_card,5,299.39
credit_card,1,43.3
credit_card,2,62.59
credit_card,10,267.54
voucher,1,16.48
credit_card,4,99.33
credit_card,1,122.1
credit_card,3,74.33
credit_card,3,122.23
boleto,1,115.36
credit_card,2,92.57
boleto,1,67.83
credit_card,5,220.04
credit_card,15,242.8
credit_card,5,50.09
credit_card,4,596.76
credit_card,10,2034.31
credit_card,8,132.95
boleto,1,50.99
credit_card,5,52.47
credit_card,2,132.75
credit_card,6,334.76
credit_card,1,69.9
credit_card,8,192.66
credit_card,3,52.57
boleto,1,76.08
credit_card,2,518.25
credit_card,1,27.28
credit_card,2,92.57
credit_card,4,154.28
credit_card,6,176.2
credit_card,7,179.97
debit_card,1,123.49
credit_card,1,9.25
credit_card,3,324.04
voucher,1,37.93
credit_card,3,83.12
credit_card,3,31.75
credit_card,2,85.81
credit_card,6,214.14
credit_card,3,177.44
voucher,1,13.12
debit_card,1,282.21
credit_card,8,314.3
voucher,1,46.81
credit_card,2,118.84
boleto,1,44.1
voucher,1,30.0
credit_card,2,133.96
credit_card,2,48.05
boleto,1,108.96
credit_card,1,312.42
credit_card,1,44.24
voucher,1,145.21
credit_card,1,213.68
credit_card,1,66.86
credit_card,1,254.22
credit_card,5,152.1
boleto,1,113.13
credit_card,5,92.15
credit_card,9,198.26
credit_card,3,206.01
credit_card,3,190.74
credit_card,2,147.14
boleto,1,2315.83
credit_card,10,174.08
credit_card,1,74.77
credit_card,1,174.32
credit_card,6,80.92
credit_card,2,241.21
credit_card,1,16.94
credit_card,1,494.68
voucher,1,112.66
credit_card,1,10.92
credit_card,10,112.14
credit_card,6,168.25
boleto,1,142.21
credit_card,1,23.96
credit_card,6,138.11
boleto,1,107.41
boleto,1,141.53
boleto,1,194.48
credit_card,4,336.2
boleto,1,74.72
boleto,1,92.75
boleto,1,322.94
boleto,1,47.74
credit_card,3,116.12
boleto,1,36.37
credit_card,2,84.05
boleto,1,107.19
credit_card,2,186.44
credit_card,8,84.13
credit_card,6,66.5
credit_card,1,198.16
credit_card,2,26.85
credit_card,2,81.95
voucher,1,87.17
credit_card,1,37.46
boleto,1,96.83
credit_card,1,0.08
credit_card,1,67.5
credit_card,10,107.78
credit_card,1,36.59
voucher,1,30.0
credit_card,2,48.31
credit_card,2,265.31
boleto,1,34.65
credit_card,1,138.6
boleto,1,43.69
credit_card,10,218.48
credit_card,2,79.47
credit_card,8,286.79
boleto,1,115.46
credit_card,1,33.09
debit_card,1,102.35
credit_card,8,751.37
credit_card,6,258.86
voucher,1,13.2
credit_card,5,67.98
credit_card,1,143.43
boleto,1,242.59
credit_card,1,76.51
credit_card,1,95.25
boleto,1,140.63
credit_card,10,696.08
credit_card,1,173.8
credit_card,4,176.63
credit_card,1,61.93
boleto,1,401.07
credit_card,8,83.55
credit_card,3,101.9
voucher,1,15.0
boleto,1,80.89
credit_card,6,124.9
credit_card,1,85.74
boleto,1,185.52
credit_card,5,158.42
credit_card,1,237.68
boleto,1,30.53
credit_card,1,76.84
credit_card,1,61.75
voucher,1,25.0
boleto,1,61.92
credit_card,3,70.13
credit_card,1,45.76
credit_card,6,135.08
credit_card,2,390.69
credit_card,3,225.57
boleto,1,118.54
credit_card,1,152.31
credit_card,1,179.48
credit_card,5,101.14
credit_card,7,78.51
credit_card,5,55.56
debit_card,1,225.7
credit_card,1,63.01
credit_card,3,68.29
boleto,1,42.69
boleto,1,43.73
credit_card,1,17.25
credit_card,3,77.57
credit_card,6,826.99
voucher,1,50.0
credit_card,1,59.11
credit_card,3,77.65
boleto,1,27.46
boleto,1,417.98
voucher,1,24.51
boleto,1,699.84
boleto,1,186.61
boleto,1,73.15
credit_card,2,107.66
credit_card,2,351.35
credit_card,10,214.56
credit_card,2,53.0
credit_card,2,79.14
credit_card,2,62.45
credit_card,1,117.12
voucher,1,20.0
voucher,1,34.84
credit_card,6,91.21
credit_card,2,116.36
credit_card,3,198.68
debit_card,1,92.57
credit_card,4,186.54
boleto,1,49.21
credit_card,1,82.68
boleto,1,103.46
credit_card,7,71.14
credit_card,5,59.1
credit_card,1,50.87
credit_card,4,270.54
boleto,1,75.65
credit_card,2,142.89
credit_card,10,536.6
credit_card,10,420.53
credit_card,4,63.27
credit_card,6,364.99
credit_card,5,540.18
credit_card,2,49.0
credit_card,4,117.1
voucher,1,49.14
boleto,1,85.23
credit_card,1,45.86
credit_card,7,168.14
boleto,1,107.36
credit_card,2,27.29
credit_card,8,198.72
credit_card,1,101.05
credit_card,1,78.5
credit_card,3,33.1
credit_card,9,97.79
credit_card,4,204.0
credit_card,1,85.14
credit_card,6,187.96
credit_card,1,65.01
credit_card,6,82.91
credit_card,4,89.17
credit_card,2,455.29
credit_card,2,76.41
credit_card,1,31.71
credit_card,3,162.14
credit_card,4,88.69
credit_card,1,90.95
credit_card,1,41.75
credit_card,1,96.65
credit_card,2,112.24
credit_card,1,52.71
voucher,1,52.2
boleto,1,82.83
boleto,1,131.16
boleto,1,917.73
credit_card,1,9.15
credit_card,10,401.19
voucher,1,50.73
credit_card,1,35.77
credit_card,2,189.37
credit_card,1,286.85
credit_card,1,68.12
credit_card,6,88.2
credit_card,10,112.74
credit_card,1,7.08
credit_card,1,270.54
credit_card,10,255.85
credit_card,6,198.94
credit_card,6,157.42
credit_card,4,87.56
credit_card,3,32.78
credit_card,1,76.46
credit_card,1,87.44
credit_card,2,42.77
boleto,1,46.53
credit_card,1,200.23
boleto,1,140.3
credit_card,2,48.01
credit_card,4,124.72
boleto,1,32.0
credit_card,8,221.79
credit_card,8,183.52
credit_card,8,118.35
credit_card,1,99.92
credit_card,1,65.71
credit_card,3,68.13
credit_card,1,67.63
credit_card,5,473.36
credit_card,1,234.6
credit_card,8,165.25
credit_card,6,474.97
credit_card,1,101.73
credit_card,2,253.52
boleto,1,27.78
credit_card,1,3.68
credit_card,4,63.66
credit_card,10,152.51
credit_card,1,110.7
credit_card,3,142.19
boleto,1,44.0
credit_card,1,169.07
credit_card,8,227.14
credit_card,2,47.82
boleto,1,62.83
credit_card,1,75.25
boleto,1,33.09
credit_card,3,142.92
credit_card,1,137.27
debit_card,1,41.88
boleto,1,48.43
boleto,1,137.6
credit_card,7,630.99
boleto,1,50.5
debit_card,1,172.41
credit_card,6,423.05
credit_card,2,216.06
credit_card,2,51.5
credit_card,1,90.17
boleto,1,92.21
credit_card,6,325.73
credit_card,3,54.1
credit_card,1,80.38
credit_card,7,159.36
credit_card,3,122.19
credit_card,1,19.33
credit_card,10,624.35
